#{"t_start": 1775181829.0756, "env_id": "None"}
r,l,t,success,task_phase
-30.87227,100,8.3477,False,TOUCHDOWN
-22.84276,78,8.356633,False,TOUCHDOWN
-7.701427,71,8.364771,False,TOUCHDOWN
2.432673,71,8.372922,False,TOUCHDOWN
-24.891325,81,8.382214,False,TOUCHDOWN
-8.584891,66,8.389798,False,TOUCHDOWN
-31.046141,107,8.402032,False,TOUCHDOWN
5.218424,81,8.411312,False,TOUCHDOWN
-0.427708,71,8.419503,False,TOUCHDOWN
-2.696086,72,8.427744,False,TOUCHDOWN
-20.105308,69,8.435632,False,TOUCHDOWN
-12.709311,69,8.443528,False,TOUCHDOWN
-14.428078,71,8.4517,False,TOUCHDOWN
-21.119067,75,8.460284,False,TOUCHDOWN
-2.288214,76,8.469033,False,TOUCHDOWN
-20.021489,68,8.476816,False,TOUCHDOWN
-0.39875,89,8.705309,False,TOUCHDOWN
-10.994455,84,8.715206,False,TOUCHDOWN
8.328005,70,8.723387,False,TOUCHDOWN
-23.388652,75,8.732151,False,TOUCHDOWN
-13.012728,67,8.73997,False,TOUCHDOWN
-13.566792,67,8.747831,False,TOUCHDOWN
-11.955988,73,8.756343,False,TOUCHDOWN
-22.986691,70,8.764573,False,TOUCHDOWN
-5.043018,77,8.773544,False,TOUCHDOWN
-8.378744,116,8.787052,False,TOUCHDOWN
-23.220024,73,8.795584,False,TOUCHDOWN
-10.586919,68,8.803513,False,TOUCHDOWN
3.623777,79,8.812705,False,TOUCHDOWN
-9.391196,71,8.821015,False,TOUCHDOWN
-10.779324,67,8.82883,False,TOUCHDOWN
-4.639282,69,8.836872,False,TOUCHDOWN
-24.694386,70,8.845026,False,TOUCHDOWN
-1.002421,65,8.852633,False,TOUCHDOWN
-14.923712,79,8.861828,False,TOUCHDOWN
-25.407102,71,8.870159,False,TOUCHDOWN
-22.242689,82,8.879753,False,TOUCHDOWN
-8.153856,73,8.888243,False,TOUCHDOWN
-19.555279,68,8.89618,False,TOUCHDOWN
-19.702658,72,8.904575,False,TOUCHDOWN
-6.388333,70,8.912667,False,TOUCHDOWN
-11.118917,71,8.920931,False,TOUCHDOWN
14.418271,84,8.930709,False,TOUCHDOWN
-4.401396,70,9.158403,False,TOUCHDOWN
-21.851821,66,9.166108,False,TOUCHDOWN
-17.523487,99,9.177512,False,TOUCHDOWN
-4.763066,102,9.189263,False,TOUCHDOWN
-12.309167,78,9.198268,False,TOUCHDOWN
-1.329992,65,9.205782,False,TOUCHDOWN
-18.746784,71,9.213997,False,TOUCHDOWN
-16.813614,74,9.222523,False,TOUCHDOWN
-29.913922,75,9.231179,False,TOUCHDOWN
-16.509239,77,9.239992,False,TOUCHDOWN
-14.665383,93,9.250655,False,TOUCHDOWN
-20.16185,75,9.259271,False,TOUCHDOWN
-4.065976,71,9.267427,False,TOUCHDOWN
-18.046004,75,9.275994,False,TOUCHDOWN
-25.790572,87,9.285947,False,TOUCHDOWN
-10.142203,69,9.293865,False,TOUCHDOWN
-12.684325,78,9.302762,False,TOUCHDOWN
-34.810865,106,9.314939,False,TOUCHDOWN
-30.833603,110,9.327531,False,TOUCHDOWN
3.337689,77,9.336401,False,TOUCHDOWN
-10.187608,68,9.344202,False,TOUCHDOWN
-25.497566,102,9.355905,False,TOUCHDOWN
-1.263371,74,9.364401,False,TOUCHDOWN
-20.098932,90,9.374653,False,TOUCHDOWN
-22.954709,124,9.388765,False,TOUCHDOWN
-7.373251,79,9.615078,False,TOUCHDOWN
-8.925815,98,9.626613,False,TOUCHDOWN
-3.436509,75,9.635436,False,TOUCHDOWN
-19.668552,68,9.643432,False,TOUCHDOWN
10.453364,77,9.652481,False,TOUCHDOWN
-2.136902,80,9.66186,False,TOUCHDOWN
-27.642966,78,9.670991,False,TOUCHDOWN
-29.61617,108,9.683646,False,TOUCHDOWN
-24.489223,74,9.692329,False,TOUCHDOWN
6.769155,78,9.701466,False,TOUCHDOWN
0.573062,98,9.712878,False,TOUCHDOWN
-21.41075,89,9.723242,False,TOUCHDOWN
-4.321707,69,9.731317,False,TOUCHDOWN
-36.365257,108,9.743785,False,TOUCHDOWN
-17.498895,83,9.753439,False,TOUCHDOWN
-24.705227,77,9.762436,False,TOUCHDOWN
-0.551308,72,9.770793,False,TOUCHDOWN
-10.516822,75,9.779593,False,TOUCHDOWN
-20.201025,96,9.790794,False,TOUCHDOWN
-31.00187,85,9.801021,False,TOUCHDOWN
-14.86215,76,9.812128,False,TOUCHDOWN
-46.733094,142,9.828582,False,TOUCHDOWN
-27.651816,92,9.839282,False,TOUCHDOWN
9.059093,78,9.848412,False,TOUCHDOWN
-35.969774,101,10.078044,False,TOUCHDOWN
-105.343377,247,10.106839,False,TOUCHDOWN
6.392346,73,10.115502,False,TOUCHDOWN
2.159972,96,10.126713,False,TOUCHDOWN
4.262084,85,10.136642,False,TOUCHDOWN
-14.414622,86,10.146674,False,TOUCHDOWN
-1.094523,78,10.155797,False,TOUCHDOWN
-763.976578,600,10.224775,False,APPROACH
-43.418401,217,10.249927,False,TOUCHDOWN
-18.235962,93,10.260726,False,TOUCHDOWN
-9.942216,73,10.269202,False,TOUCHDOWN
-603.700245,600,10.601563,False,APPROACH
-14.732329,73,10.610701,False,TOUCHDOWN
2.220461,113,10.624179,False,TOUCHDOWN
-40.156797,192,10.647793,False,TOUCHDOWN
-20.496419,94,10.658977,False,TOUCHDOWN
7.897803,75,10.667831,False,TOUCHDOWN
-23.226317,65,10.675496,False,TOUCHDOWN
-25.516031,103,10.687531,False,TOUCHDOWN
-41.739673,116,10.70115,False,TOUCHDOWN
-34.80778,112,10.714242,False,TOUCHDOWN
-48.240573,106,10.726647,False,TOUCHDOWN
-23.222142,83,10.73635,False,TOUCHDOWN
-24.63037,81,10.745799,False,TOUCHDOWN
-27.646611,80,10.755174,False,TOUCHDOWN
-7.53422,108,10.767685,False,TOUCHDOWN
17.502434,119,10.781489,False,TOUCHDOWN
-18.22758,98,10.792923,False,TOUCHDOWN
-17.403239,96,10.804112,False,TOUCHDOWN
-39.199717,97,11.03469,False,TOUCHDOWN
-17.755503,90,11.045147,False,TOUCHDOWN
-59.745689,207,11.068946,False,TOUCHDOWN
-94.763259,271,11.099991,False,TOUCHDOWN
7.293169,70,11.108098,False,TOUCHDOWN
-25.085538,104,11.120016,False,TOUCHDOWN
-23.017865,129,11.134849,False,TOUCHDOWN
-532.804341,600,11.203065,False,APPROACH
-200.731048,352,11.243147,False,TOUCHDOWN
-24.179871,96,11.254185,False,TOUCHDOWN
-23.954376,99,11.482839,False,TOUCHDOWN
-14.816789,78,11.492108,False,TOUCHDOWN
-49.798086,145,11.509066,False,TOUCHDOWN
14.630036,122,11.523371,False,TOUCHDOWN
-9.448425,88,11.533806,False,TOUCHDOWN
1.237934,69,11.541958,False,TOUCHDOWN
-22.016454,105,11.554281,False,TOUCHDOWN
-47.255591,155,11.572437,False,TOUCHDOWN
-341.723729,600,11.642061,False,FINAL
-30.625578,159,11.660814,False,TOUCHDOWN
-587.811757,600,11.95066,False,APPROACH
-66.034469,246,11.978691,False,TOUCHDOWN
-4.909153,93,11.98938,False,TOUCHDOWN
-20.911765,70,11.997416,False,TOUCHDOWN
12.45185,120,12.011018,False,TOUCHDOWN
-14.452202,79,12.020037,False,TOUCHDOWN
-30.146461,125,12.034168,False,TOUCHDOWN
-8.082322,93,12.044757,False,TOUCHDOWN
-27.752513,69,12.052676,False,TOUCHDOWN
-367.664228,495,12.108015,False,TOUCHDOWN
-36.344393,139,12.123865,False,TOUCHDOWN
-305.174053,600,12.411912,False,APPROACH
-34.593754,117,12.425891,False,TOUCHDOWN
17.213157,94,12.437007,False,TOUCHDOWN
-24.74938,92,12.447826,False,TOUCHDOWN
-20.925274,73,12.456391,False,TOUCHDOWN
-20.735294,69,12.464564,False,TOUCHDOWN
-18.009685,72,12.473003,False,TOUCHDOWN
-16.125931,70,12.481195,False,TOUCHDOWN
-9.008489,137,12.497181,False,TOUCHDOWN
-11.609027,76,12.506085,False,TOUCHDOWN
-32.398928,93,12.516939,False,TOUCHDOWN
-37.013157,98,12.528345,False,TOUCHDOWN
-0.59702,148,12.545663,False,TOUCHDOWN
-29.28136,85,12.555615,False,TOUCHDOWN
8.772955,96,12.566831,False,TOUCHDOWN
-15.27896,99,12.578354,False,TOUCHDOWN
-3.568093,88,12.588647,False,TOUCHDOWN
-33.472361,91,12.599282,False,TOUCHDOWN
8.914109,75,12.608022,False,TOUCHDOWN
-26.20033,85,12.617911,False,TOUCHDOWN
-28.591659,131,12.852192,False,TOUCHDOWN
-15.2786,74,12.860973,False,TOUCHDOWN
-45.012281,153,12.878805,False,TOUCHDOWN
6.553896,95,12.889945,False,TOUCHDOWN
-22.661102,98,12.901475,False,TOUCHDOWN
-494.62241,600,12.971014,False,APPROACH
-15.398315,78,12.980408,False,TOUCHDOWN
-5.648569,89,12.990806,False,TOUCHDOWN
-26.001611,85,13.000749,False,TOUCHDOWN
-16.369056,79,13.009945,False,TOUCHDOWN
-23.099311,71,13.018255,False,TOUCHDOWN
-15.195494,75,13.026974,False,TOUCHDOWN
-0.414503,74,13.035644,False,TOUCHDOWN
-34.580556,129,13.050764,False,TOUCHDOWN
-15.062295,103,13.062927,False,TOUCHDOWN
-11.120875,105,13.0752,False,TOUCHDOWN
-0.206878,68,13.083242,False,TOUCHDOWN
-22.745942,69,13.308769,False,TOUCHDOWN
0.699322,81,13.318251,False,TOUCHDOWN
-19.044966,80,13.327514,False,TOUCHDOWN
-24.826195,81,13.336847,False,TOUCHDOWN
-35.062203,105,13.348989,False,TOUCHDOWN
-24.876061,72,13.357289,False,TOUCHDOWN
-17.275429,71,13.365481,False,TOUCHDOWN
-22.256933,89,13.375724,False,TOUCHDOWN
-6.88852,69,13.383741,False,TOUCHDOWN
-19.156604,72,13.392046,False,TOUCHDOWN
-4.548441,98,13.403291,False,TOUCHDOWN
-25.938038,94,13.414084,False,TOUCHDOWN
