#{"t_start": 1775181731.586944, "env_id": "None"}
r,l,t,success,task_phase
-16.828089,69,5.946353,False,INITIAL_CLIMB
-14.494154,86,5.956268,False,INITIAL_CLIMB
-20.184497,75,5.965008,False,TAKEOFF_ROLL
-18.865585,156,5.982803,False,TAKEOFF_ROLL
0.898327,103,5.994654,False,INITIAL_CLIMB
22.67102,150,6.012276,False,INITIAL_CLIMB
-9.337003,70,6.239413,False,TAKEOFF_ROLL
-1.549527,259,6.270721,False,INITIAL_CLIMB
-5.562565,71,6.279413,False,INITIAL_CLIMB
-11.908983,134,6.29496,False,INITIAL_CLIMB
0.874167,105,6.30811,False,INITIAL_CLIMB
-8.552239,149,6.326791,False,INITIAL_CLIMB
-8.263688,82,6.336063,False,INITIAL_CLIMB
-9.174827,147,6.352881,False,ROTATE
-10.668577,199,6.37535,False,INITIAL_CLIMB
-5.725754,136,6.390783,False,INITIAL_CLIMB
-12.113485,99,6.402239,False,TAKEOFF_ROLL
-3.351529,122,6.416381,False,INITIAL_CLIMB
-10.452662,34,6.420419,False,TAKEOFF_ROLL
-7.021416,184,6.442379,False,INITIAL_CLIMB
-12.47979,35,6.446437,False,TAKEOFF_ROLL
9.443614,181,6.467162,False,INITIAL_CLIMB
-6.512435,146,6.703059,False,ROTATE
-19.306836,48,6.70888,False,TAKEOFF_ROLL
-11.388025,62,6.716077,False,ROTATE
-13.488745,77,6.72526,False,TAKEOFF_ROLL
1.615419,76,6.734112,False,INITIAL_CLIMB
-14.87144,78,6.743354,False,TAKEOFF_ROLL
-9.954954,58,6.749967,False,TAKEOFF_ROLL
-6.113674,183,6.771746,False,INITIAL_CLIMB
-7.40463,93,6.782792,False,TAKEOFF_ROLL
-1.486188,163,6.801304,False,INITIAL_CLIMB
-5.908652,55,6.807647,False,INITIAL_CLIMB
-5.914812,63,6.815222,False,INITIAL_CLIMB
2.398553,109,6.828278,False,INITIAL_CLIMB
-4.88008,89,6.838425,False,INITIAL_CLIMB
-16.824931,81,6.84799,False,TAKEOFF_ROLL
-7.605061,141,6.864323,False,ROTATE
-15.344441,85,6.873963,False,TAKEOFF_ROLL
-7.261177,87,6.883683,False,INITIAL_CLIMB
-6.879425,111,6.896454,False,INITIAL_CLIMB
-5.93443,85,6.906184,False,TAKEOFF_ROLL
-15.904022,75,6.91507,False,INITIAL_CLIMB
-10.39211,128,6.929898,False,TAKEOFF_ROLL
-4.548581,57,7.157356,False,INITIAL_CLIMB
-13.197713,61,7.164634,False,INITIAL_CLIMB
-5.173754,151,7.182007,False,TAKEOFF_ROLL
-2.797836,82,7.191723,False,TAKEOFF_ROLL
6.649232,123,7.206199,False,INITIAL_CLIMB
-5.258585,77,7.21528,False,INITIAL_CLIMB
-11.806379,68,7.22332,False,TAKEOFF_ROLL
1.971753,137,7.238916,False,ROTATE
-9.118388,62,7.246213,False,TAKEOFF_ROLL
5.535879,87,7.255992,False,INITIAL_CLIMB
5.69679,127,7.270416,False,INITIAL_CLIMB
-4.878837,92,7.281298,False,ROTATE
-7.705381,110,7.294162,False,TAKEOFF_ROLL
-8.29392,159,7.31245,False,TAKEOFF_ROLL
-8.981304,81,7.322006,False,TAKEOFF_ROLL
-3.920673,87,7.332332,False,INITIAL_CLIMB
-9.170476,73,7.340917,False,TAKEOFF_ROLL
-12.082112,82,7.350252,False,INITIAL_CLIMB
-14.905908,97,7.361385,False,TAKEOFF_ROLL
-7.467599,109,7.373566,False,INITIAL_CLIMB
6.729051,149,7.390955,False,INITIAL_CLIMB
-10.916093,68,7.617465,False,TAKEOFF_ROLL
-22.455763,53,7.623872,False,TAKEOFF_ROLL
-14.974589,96,7.63503,False,TAKEOFF_ROLL
