#{"t_start": 1775182755.021751, "env_id": "None"}
r,l,t,success,task_phase
107.824822,500,158.312831,False,ENROUTE
111.182231,500,159.971127,False,ENROUTE
111.109176,500,161.629891,False,ENROUTE
126.300766,500,163.289111,False,ENROUTE
91.765689,500,164.948694,False,ENROUTE
72.0336,500,166.61618,False,ENROUTE
62.240326,500,168.265598,False,ENROUTE
123.677658,500,169.927194,False,ENROUTE
161.484105,500,171.629902,False,ENROUTE
99.42282,500,173.284789,False,ENROUTE
105.571293,500,174.956885,False,ENROUTE
88.197803,500,176.613537,False,ENROUTE
117.068892,276,177.527102,True,MISSION_COMPLETE
151.18195,500,179.179567,False,ENROUTE
94.803573,500,180.835942,False,ENROUTE
112.325198,500,182.497255,False,ENROUTE
180.883761,500,184.170773,False,ENROUTE
44.363672,500,185.825534,False,ENROUTE
46.951911,500,187.480844,False,ENROUTE
88.992338,143,188.006804,True,MISSION_COMPLETE
184.82933,500,189.669567,False,ENROUTE
82.247967,500,191.326157,False,ENROUTE
129.443378,500,192.999473,False,ENROUTE
44.059579,500,194.762731,False,ENROUTE
149.161845,500,196.461839,False,ENROUTE
84.341395,500,198.132335,False,ENROUTE
168.197602,500,199.874787,False,ENROUTE
55.625705,500,201.731626,False,ENROUTE
187.582746,500,203.607464,False,ENROUTE
175.341291,403,205.026541,True,MISSION_COMPLETE
76.461829,500,206.796726,False,ENROUTE
183.070504,500,208.462518,False,ENROUTE
86.841942,500,210.122097,False,ENROUTE
147.933856,500,211.767765,False,ENROUTE
179.575021,500,213.41788,False,ENROUTE
171.901012,500,215.074109,False,ENROUTE
172.535104,500,216.727304,False,ENROUTE
174.736462,500,218.628993,False,ENROUTE
164.528636,500,220.304397,False,ENROUTE
167.29844,500,221.967325,False,ENROUTE
86.361993,138,222.426403,True,MISSION_COMPLETE
165.275109,500,224.09044,False,ENROUTE
87.815442,136,224.590513,True,MISSION_COMPLETE
187.186075,500,226.258907,False,ENROUTE
182.897708,500,227.925557,False,ENROUTE
88.905837,500,229.639858,False,ENROUTE
181.291471,500,231.306728,False,ENROUTE
93.378594,138,231.765741,True,MISSION_COMPLETE
90.545042,136,232.219032,True,MISSION_COMPLETE
90.010009,137,232.676497,True,MISSION_COMPLETE
87.619988,133,233.119925,True,MISSION_COMPLETE
92.803049,137,233.576678,True,MISSION_COMPLETE
89.672099,140,234.042964,True,MISSION_COMPLETE
172.042552,500,235.709675,False,ENROUTE
88.683401,138,236.169838,True,MISSION_COMPLETE
89.860155,136,236.625245,True,MISSION_COMPLETE
90.538476,140,237.091545,True,MISSION_COMPLETE
202.000984,500,238.754591,False,ENROUTE
93.136674,137,239.211416,True,MISSION_COMPLETE
92.131651,137,239.667541,True,MISSION_COMPLETE
88.500998,138,240.128381,True,MISSION_COMPLETE
86.256705,144,240.608047,True,MISSION_COMPLETE
188.790283,500,242.286896,False,ENROUTE
207.278594,500,243.950225,False,ENROUTE
151.247307,438,245.409748,True,MISSION_COMPLETE
191.747476,500,247.077384,False,ENROUTE
193.201314,500,248.761865,False,ENROUTE
195.962102,500,250.443519,False,ENROUTE
213.546868,500,252.106914,False,ENROUTE
196.87689,500,253.767927,False,ENROUTE
202.561568,500,255.483917,False,ENROUTE
207.2085,500,257.146198,False,ENROUTE
197.606229,500,258.828578,False,ENROUTE
219.169886,500,260.490932,False,ENROUTE
221.599154,500,262.153103,False,ENROUTE
215.382702,500,263.815529,False,ENROUTE
216.659321,500,265.478592,False,ENROUTE
222.408621,500,267.153194,False,ENROUTE
230.947165,500,268.817295,False,ENROUTE
194.329569,400,270.201942,True,MISSION_COMPLETE
200.988271,500,271.861008,False,ENROUTE
217.480457,500,273.538544,False,ENROUTE
197.970772,500,275.197735,False,ENROUTE
170.105645,500,276.858746,False,ENROUTE
198.337052,500,278.523304,False,ENROUTE
184.878783,500,280.18519,False,ENROUTE
193.354865,500,281.861815,False,ENROUTE
200.406232,500,283.5868,False,ENROUTE
217.635042,500,285.250711,False,ENROUTE
205.393605,500,286.915502,False,ENROUTE
217.377085,500,288.579623,False,ENROUTE
209.910166,500,290.257966,False,ENROUTE
185.598622,500,291.921761,False,ENROUTE
213.639389,500,293.584114,False,ENROUTE
207.754022,500,295.246573,False,ENROUTE
210.97209,500,296.924978,False,ENROUTE
